SYSTEM:task_id	INPUT:name	INPUT:playlist-1	INPUT:playlist-2	INPUT:playlist-3	INPUT:track	OUTPUT:result	CONFIDENCE:result	GOLDEN:result	
00023063ad--638f71a76802550c5d05a402	Макс Корж.Горы по колено	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/37572518	no	92.30%		
00023063ad--638f71a76802550c5d05a403	VAVAN.Винишко	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/79249653	no	99.99%		
00023063ad--638f71a76802550c5d05a404	kavabanga Depo kolibri.Рассвело	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/67634610	no	92.45%		
00023063ad--638f71a76802550c5d05a405	7vvch, Bladdy-T.Slow Down	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107487413	no	45.79%		
00023063ad--638f71a76802550c5d05a406	Holem, Shiloh Dynasty.Sex for Breakfast	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/56785330	no	98.90%		
00023063ad--638f71a76802550c5d05a407	Shannon Jae Prior, Jesse Scott.The Usual	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/83132953	no	99.97%		
00023063ad--638f71a76802550c5d05a408	Joel Nielsen.Transcendent	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/55049045	no	50.00%		
00023063ad--638f71a76802550c5d05a409	MOT.Когда исчезнет Слово	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/37329921	no	87.09%		
00023063ad--638f71a76802550c5d05a40a	Сарги.Анна-Мария	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107109887	no	0.00%		
00023063ad--638f71a76802550c5d05a40b	Henri Seroka, Francis Goya.Free Spirit	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/9604552	no	28.00%		
00023063ad--638f71a76802550c5d05a40c	Вирус.Попрошу тебя	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/37504019	no	0.00%		
00023063ad--638f71a76802550c5d05a40d	Kyau & Albert, Steve Brian.Novel	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/103443218	no	85.71%		
00023063ad--638f71a76802550c5d05a40e	Саша Дарвин.Трамвай	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108041315	no	99.97%		
00023063ad--638f71a76802550c5d05a40f	OneRepublic.Connection	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/41843373	no	88.23%		
00023063ad--638f71a76802550c5d05a410	Sevara Nazarkhan.Там нет меня	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/9573679	no	65.21%		
00023063ad--638f71a76802550c5d05a411	NBSPLV.Furrow	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/38256148	no	99.99%		
00023063ad--638f71a76802550c5d05a412	niteboi.u.	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108337323	no	42.00%		
00023063ad--638f71a76802550c5d05a413	omgkirby.apologize - slowed + reverb	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/102012834	no	96.92%		
00023063ad--638f71a76802550c5d05a414	Armin van Buuren, Sharon den Adel.In And Out Of Love	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/36202601	no	98.24%		
00023063ad--638f71a76802550c5d05a415	Coldplay.Don't Panic	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/376941	no	57.14%		
00023063ad--638f71a76802550c5d05a416	Артём Качер.Девочка, не плачь	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/93838123	no	94.73%		
00023063ad--638f71a76802550c5d05a417	HOLA!.Keep This Fire Burning	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/74236063	no	99.08%		
00023063ad--638f71a76802550c5d05a418	BONES, Lyson.Baja	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/66782776	no	91.02%		
00023063ad--638f71a76802550c5d05a419	Juanes.La Camisa Negra	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/1062	no	99.90%		
00023063ad--638f71a76802550c5d05a41a	Alok.Body on My Mind	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/84083061	no	55.55%		
00023063ad--638f71a76802550c5d05a41b	Evgeny Grinko.See You Tomorrow	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/90934546	no	98.82%		
00023063ad--638f71a76802550c5d05a41c	Лёша Свик.Светофоры	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/62290862	no	88.88%		
00023063ad--638f71a76802550c5d05a41d	By Индия.люби меня так	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/90064974	no	94.73%		
00023063ad--638f71a76802550c5d05a41e	GuiB.Big Crunch	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/49676808	no	94.91%		
00023063ad--638f71a76802550c5d05a41f	Artik & Asti.Фурия	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/87659102	no	90.00%		
00023063ad--638f71a76802550c5d05a420	The Subways.Rock & Roll Queen	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/224958	no	99.21%		
00023063ad--638f71a76802550c5d05a421	PVSHV.Make You Cry	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/106896278	no	70.00%		
00023063ad--638f71a76802550c5d05a422	ItaloBrothers.Down For The Ride	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/80789807	no	75.00%		
00023063ad--638f71a76802550c5d05a423	Funkin Matt, Mingue.Fight Or Flight	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/73340453	no	50.00%		
00023063ad--638f71a76802550c5d05a424	Trinix.Sunset Memories	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107810262	no	96.92%		
00023063ad--638f71a76802550c5d05a425	BassnPanda.Tuts	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/70099124	no	85.71%		
00023063ad--638f71a76802550c5d05a426	Osman.For Us	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/96151296	no	50.00%		
00023063ad--638f71a76802550c5d05a427	Chillhop.Lofi Chill	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/72831285	no	97.67%		
00023063ad--638f71a76802550c5d05a428	Sono.Twist in My Sobriety	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/33685346	yes	99.98%		
00023063ad--638f71a76802550c5d05a429	Ambassador.Hennessy	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/96124804	no	99.94%		
00023063ad--638f71a76802550c5d05a42a	BooTabs.Give in to Me	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/79524307	yes	100.00%		
00023063ad--638f71a76802550c5d05a42b	IVSHINA.Радиоволнами	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/67460195	no	40.00%		
00023063ad--638f71a76802550c5d05a42c	Пара Нормальных.По улицам Москвы	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/17197763	no	97.59%		
00023063ad--638f71a76802550c5d05a42d	DNMKG, Mariline, TAET, Marc Benjamin.Fall Apart	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/86922336	yes	58.00%		
00023063ad--638f71a76802550c5d05a42e	Mike Candys.Move Your Feet	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/105699450	no	27.99%		
00023063ad--638f71a76802550c5d05a42f	GAYAZOV$ BROTHER$.Кредо	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/43618733	no	99.94%		
00023063ad--638f71a76802550c5d05a430	Pokaraet.Beautiful	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107771055	no	0.00%		
00023063ad--638f71a76802550c5d05a431	Brennan Savage.Waste of Time	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/37437040	no	99.80%		
00023063ad--638f71a76802550c5d05a432	Raven & Kreyn.House Of Love	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/70367025	no	99.98%		
00023063ad--638f71a76802550c5d05a433	Klaas, Emmie Lee.Sun Is Up	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/79549292	no	90.32%		
00023063ad--638f71a76802550c5d05a434	Ed Sheeran.Shivers	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/90788531	no	99.86%		
00023063ad--638f71a76802550c5d05a435	Jamix Project.B-boy	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/91235355	no	98.43%		
00023063ad--638f71a76802550c5d05a436	Мурат Тхагалегов.Я с ней кайфую	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/75282816	no	97.67%		
00023063ad--638f71a76802550c5d05a437	DJ Gollum, Scarlet, Cristian Marchi, Luis Rodriguez.All the Things She Said	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/90656359	yes	90.00%		
